0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:02:25 +0530] "GET /publisher/design?name=SCPservice&version=v1&provider=S.COM/admin@carbon.super HTTP/1.1" 302 - "https://localhost:9443/publisher/implement?name=SCPservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:07:22 +0530] "POST /publisher/site/blocks/item-add/ajax/add.jag HTTP/1.1" 200 36 "https://localhost:9443/publisher/design" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [22/Nov/2017:13:07:28 +0530] "POST /services/AuthenticationAdmin HTTP/1.1" 200 299 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:07:33 +0530] "POST /services/APIGatewayAdmin HTTP/1.1" 200 349 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:07:34 +0530] "POST /services/AuthenticationAdmin HTTP/1.1" 200 299 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:07:34 +0530] "POST /services/APIGatewayAdmin HTTP/1.1" 200 349 "-" "Axis2"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:07:34 +0530] "POST /publisher/site/blocks/item-design/ajax/add.jag? HTTP/1.1" 200 114 "https://localhost:9443/publisher/design" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:07:35 +0530] "GET /publisher/implement?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super HTTP/1.1" 200 14280 "https://localhost:9443/publisher/design" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:07:36 +0530] "GET /publisher/site/conf/locales/js/i18nResources.json HTTP/1.1" 200 12454 "https://localhost:9443/publisher/implement?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:07:36 +0530] "GET /publisher/site/conf/locales/js/i18nResources.json HTTP/1.1" 200 12454 "https://localhost:9443/publisher/implement?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:07:36 +0530] "GET /publisher/site/conf/locales/js/i18nResources.json HTTP/1.1" 200 12454 "https://localhost:9443/publisher/implement?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:07:37 +0530] "GET /publisher/site/blocks/item-design/ajax/add.jag?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super&action=swagger HTTP/1.1" 200 777 "https://localhost:9443/publisher/implement?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:07:37 +0530] "POST /publisher/site/blocks/item-design/ajax/add.jag HTTP/1.1" 200 32 "https://localhost:9443/publisher/implement?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:07:37 +0530] "POST /publisher/site/blocks/item-add/ajax/add.jag HTTP/1.1" 200 230 "https://localhost:9443/publisher/implement?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:07:37 +0530] "POST /publisher/site/blocks/item-add/ajax/add.jag HTTP/1.1" 200 199 "https://localhost:9443/publisher/implement?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:07:38 +0530] "POST /publisher/site/blocks/item-add/ajax/add.jag HTTP/1.1" 200 119 "https://localhost:9443/publisher/implement?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:08:39 +0530] "POST /publisher/site/blocks/item-design/ajax/add.jag HTTP/1.1" 200 152 "https://localhost:9443/publisher/implement?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:08:42 +0530] "POST /publisher/site/blocks/item-design/ajax/add.jag HTTP/1.1" 200 152 "https://localhost:9443/publisher/implement?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [22/Nov/2017:13:08:51 +0530] "POST /services/AuthenticationAdmin HTTP/1.1" 200 299 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:08:51 +0530] "POST /services/APIGatewayAdmin HTTP/1.1" 200 349 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:08:51 +0530] "POST /services/AuthenticationAdmin HTTP/1.1" 200 299 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:08:51 +0530] "POST /services/APIGatewayAdmin HTTP/1.1" 200 349 "-" "Axis2"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:08:51 +0530] "POST /publisher/site/blocks/item-design/ajax/add.jag?action=implement&name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super HTTP/1.1" 200 114 "https://localhost:9443/publisher/implement?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [22/Nov/2017:13:08:58 +0530] "POST /services/AuthenticationAdmin HTTP/1.1" 200 299 "-" "Axis2"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:08:59 +0530] "GET /publisher/manage?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super HTTP/1.1" 200 13847 "https://localhost:9443/publisher/implement?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:00 +0530] "GET /publisher/site/conf/locales/js/i18nResources.json HTTP/1.1" 200 12454 "https://localhost:9443/publisher/manage?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:00 +0530] "GET /publisher/site/conf/locales/js/i18nResources.json HTTP/1.1" 200 12454 "https://localhost:9443/publisher/manage?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:00 +0530] "GET /publisher/site/conf/locales/js/i18nResources.json HTTP/1.1" 200 12454 "https://localhost:9443/publisher/manage?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:01 +0530] "GET /publisher/site/blocks/item-design/ajax/add.jag?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super&action=swagger HTTP/1.1" 200 777 "https://localhost:9443/publisher/manage?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:01 +0530] "POST /publisher/site/blocks/item-design/ajax/add.jag HTTP/1.1" 200 32 "https://localhost:9443/publisher/manage?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [22/Nov/2017:13:09:16 +0530] "POST /services/APIGatewayAdmin HTTP/1.1" 200 349 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:09:16 +0530] "POST /services/AuthenticationAdmin HTTP/1.1" 200 299 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:09:16 +0530] "POST /services/APIGatewayAdmin HTTP/1.1" 200 349 "-" "Axis2"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:16 +0530] "POST /publisher/site/blocks/item-design/ajax/add.jag?action=implement&name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super HTTP/1.1" 200 114 "https://localhost:9443/publisher/implement?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [22/Nov/2017:13:09:18 +0530] "POST /services/AuthenticationAdmin HTTP/1.1" 200 299 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:09:18 +0530] "POST /services/APIGatewayAdmin HTTP/1.1" 200 349 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:09:18 +0530] "POST /services/AuthenticationAdmin HTTP/1.1" 200 299 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:09:18 +0530] "POST /services/APIGatewayAdmin HTTP/1.1" 200 349 "-" "Axis2"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:18 +0530] "POST /publisher/site/blocks/item-design/ajax/add.jag?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super&action=manage HTTP/1.1" 200 114 "https://localhost:9443/publisher/manage?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
127.0.0.1 - - [22/Nov/2017:13:09:19 +0530] "POST /services/AuthenticationAdmin HTTP/1.1" 200 299 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:09:19 +0530] "POST /services/APIGatewayAdmin HTTP/1.1" 200 349 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:09:20 +0530] "POST /services/APIGatewayAdmin HTTP/1.1" 200 295 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:09:20 +0530] "POST /services/AuthenticationAdmin HTTP/1.1" 200 299 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:09:20 +0530] "POST /services/APIGatewayAdmin HTTP/1.1" 200 305 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:09:21 +0530] "POST /services/AuthenticationAdmin HTTP/1.1" 200 299 "-" "Axis2"
127.0.0.1 - - [22/Nov/2017:13:09:21 +0530] "POST /services/APIGatewayAdmin HTTP/1.1" 200 7967 "-" "Axis2"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:21 +0530] "POST /publisher/site/blocks/life-cycles/ajax/life-cycles.jag HTTP/1.1" 200 337 "https://localhost:9443/publisher/manage?name=Bulkservice&version=v1&provider=S.COM/admin@carbon.super" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:31 +0530] "GET /carbon/carbonapps/index.jsp HTTP/1.1" 302 - "https://localhost:9443/carbon/carbonapps/app_upload.jsp?region=region1&item=apps_add_menu" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:37 +0530] "GET /carbon/admin/login.jsp HTTP/1.1" 200 3630 "https://localhost:9443/carbon/carbonapps/app_upload.jsp?region=region1&item=apps_add_menu" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:37 +0530] "GET /carbon/admin/js/csrfPrevention.js HTTP/1.1" 200 4410 "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:37 +0530] "GET /carbon/admin/css/global.css HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:37 +0530] "GET /carbon/styles/css/main.css HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:37 +0530] "GET /carbon/dialog/css/dialog.css HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:37 +0530] "GET /carbon/admin/css/carbonFormStyles.css HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:37 +0530] "GET /carbon/admin/js/jquery.form.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:37 +0530] "GET /carbon/dialog/js/jqueryui/jquery-ui.min.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:37 +0530] "GET /carbon/admin/js/jquery.validate.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/admin/js/jquery.cookie.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/admin/js/jquery.ui.core.min.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/admin/js/jquery.ui.widget.min.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/admin/js/main.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/admin/js/WSRequest.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/admin/js/cookies.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/admin/js/customControls.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/dialog/css/jqueryui/jqueryui-themeroller.css HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/admin/js/jquery-1.6.3.min.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/admin/js/jquery.ui.tabs.min.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/dialog/js/dialog.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/yui/build/yahoo-dom-event/yahoo-dom-event.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/yui/build/animation/animation-min.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/yui/build/yahoo/yahoo-min.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/yui/build/selector/selector-min.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/admin/js/template.js HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "POST /carbon/admin/js/csrfPrevention.js HTTP/1.1" 200 63 "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
0:0:0:0:0:0:0:1 - - [22/Nov/2017:13:09:38 +0530] "GET /carbon/admin/images/user-guide.gif HTTP/1.1" 304 - "https://localhost:9443/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0"
